source_name,source_link,event_id,event_date,event_time,event_title,event_description,location_description,location_accuracy,landslide_category,landslide_trigger,landslide_size,landslide_setting,fatality_count,injury_count,storm_name,photo_link,notes,event_import_source,event_import_id,country_name,country_code,admin_division_name,admin_division_population,gazeteer_closest_point,gazeteer_distance,submitted_date,created_date,last_edited_date,longitude,latitude
One India News,http://news.oneindia.in/india/flood-landslides-in-arunachal-pradesh-1504142.html,6200,08/17/2014 12:00:00 AM,,Arunachal Pradesh/Itanagar,lat/long  27.086901	93.60861,Arunachal Pradesh/Itanagar,10km,landslide,downpour,large,unknown,0.0,0.0,,,,test,6200.0,India,IN,Arunachal Pradesh,44971.0,Itānagar,0.12577,09/08/2014 12:58:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,93.6086,27.0869
The Daily Star,http://www.thedailystar.net/story.php?nid=51653,741,08/23/2008 04:00:00 PM,,Motijharna of Lalkhan Bazar,Witnesses said a large portion of Batali Hill fell down at around 4:00pm,Motijharna of Lalkhan Bazar,10km,landslide,downpour,medium,unknown,,,,,,glc,741.0,Bangladesh,BD,Chittagong,3920222.0,Chittagong,1.46523,09/15/2014 04:30:00 PM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,91.8188,22.344
NDTV,http://www.ndtv.com/cities/darjeelings-toy-train-service-suspended-due-to-landslides-1474442,9617,10/15/2016 12:00:00 AM,,Zero near Kurseong,Boulders crashed on the railway tracks at Zero near Kurseong town.,Zero near Kurseong,5km,landslide,unknown,medium,above_road,0.0,0.0,,,,glc,9617.0,India,IN,West Bengal,46427.0,Kārsiyāng,0.65153,10/19/2016 12:49:00 PM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,88.2796,26.888
Indian Express,http://indianexpress.com/article/india/india-others/several-houses-swept-away-in-mudslide-in-the-mizoram-town-of-phullen/,7778,08/26/2015 12:00:00 AM,,Phullen’s main road,"At least three houses have been swept away by a mudslide and several others vacated in a north-eastern Mizoram town, an official said Wednesday, the latest in several weather-related incidents that have damaged property and caused hardship in the remote state over the past one week.",Phullen’s main road,10km,mudslide,continuous_rain,medium,above_road,0.0,0.0,,,,glc,7778.0,India,IN,Mizoram,3962.0,Darlawn,22.71629,06/20/2016 05:38:00 PM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,93.0514,23.8447
Zee News,http://zeenews.india.com/news/north-east/eight-die-of-landslide-in-east-khasi-hills_1474744.html,6290,09/23/2014 03:00:00 AM,,Mawbah under Mawprem area,"Eight persons including a pregnant woman were buried alive under the debris after a massive landslide occurred in Mawbah under Mawprem area in Meghalaya's East Khasi Hills District, officials said.",Mawbah under Mawprem area,5km,landslide,continuous_rain,small,urban,8.0,1.0,,,,glc,6290.0,India,IN,Meghalaya,132842.0,Shillong,1.8982,10/21/2014 05:21:00 PM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,91.8666,25.5772
zeenews.india,http://zeenews.india.com/news/assam/road-between-silchar-guwahati-disrupted_781633.html,4408,06/13/2012 12:00:00 AM,,"NH44, Kuliang","Road communication between Guwahati and Silchar has been disrupted following landslides due to heavy rainfall at five places, official sources said here on Wednesday.  Landslides occurred at five places between Malidhor and Kuliang area at Baleswar near Meghalaya on NH 44 since last evening due to which vehicles, including night buses, were stranded. ","NH44, Kuliang",unknown,landslide,downpour,medium,unknown,,,,,,glc,4408.0,India,IN,Meghālaya,132842.0,Shillong,19.46712,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,92.0757,25.5498
thestatesman,,1110,08/20/2009 08:30:00 PM,,"Kurseong, Darjeeling, West Bengal","The landslides damaged a number of houses in the Kurseong sub-division. According to the Kurseong sub-division relief officer, Mrs Aasha Mukhia Lama, 70 houses were partially damaged in the Mirik municipal area.Two persons were killed and 10 others were injured following a series of landslides and flashfloods triggered by incessant rains in Sombaria and Daramdin in west Sikkim since last night. According to the SDO, Soreng, Mr Bhim Thatal, Puspa Mani Pradhan and Sameer Subba died on the spot when flashfloods washed at least 10 houses and claimed a dozen cattles at Sombaria at 8.30 p.m. last evening.","Kurseong, Darjeeling, West Bengal",10km,landslide,continuous_rain,medium,urban,,,,,,glc,1110.0,India,IN,Bengal,46427.0,Kārsiyāng,0.21657,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,88.28087032,26.88405686
thehindu,http://www.thehindu.com/news/national/article3537166.ece,4403,06/10/2012 12:00:00 AM,,"Imphal-Jiribam section of NH-37 , Manipur","Normal vehicular movement along Imphal-Jiribam section of NH-37 (former NH-53) has been disturbed Friday due to landslides at various places along the stretch of the highway in Tamenglong district.  Heavy rains in Tamenglong district of the state in the last few days has caused landslides last night, authorities said, adding that BRTF have pressed their workers to open the highway at the earliest.","Imphal-Jiribam section of NH-37 , Manipur",50km,landslide,downpour,very_large,unknown,,,,,,glc,4403.0,India,IN,Manipur,223523.0,Imphal,40.42735,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,93.5444,24.8142
sciencythoughts.blogspot.com,http://sciencythoughts.blogspot.com/2013/09/family-of-five-killed-by-landslide-in.html,5429,09/01/2013 06:00:00 PM,,Tamabong Village In Sikkim State,"A family of five were all killed by a landslide that struck their home in Tamabong village in Sikkim State, northeast India, on the evening of Sunday 1 September 2013. The incident reportedly happened following heavy rains; landslides are a common problem after severe weather events, as excess pore water pressure can overcome cohesion in soil and sediments, allowing them to flow like liquids",Tamabong Village In Sikkim State,50km,landslide,downpour,medium,unknown,5.0,,,,,glc,5429.0,India,IN,Sikkim,1147.0,Namchi,23.35047,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,88.2426,27.3425
Telegraph India,http://www.telegraphindia.com/1100727/jsp/northeast/story_12728199.jsp,2140,07/25/2010 12:00:00 AM,,"road between Halfong and Redzol(?) or Silchar, Assam",Landslides coupled with lack of maintenance have cut off road link between Haflong and Silchar.  The situation became worse after a few spells of heavy rainfall during the past week.,"road between Halfong and Redzol(?) or Silchar, Assam",25km,landslide,downpour,medium,unknown,0.0,,,,,glc,2140.0,India,IN,Assam,152393.0,Silchar,24.4132,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,92.801,25.0477
E-PAO,http://www.e-pao.net/GP.asp?src=21..210810.aug10,2243,08/13/2010 12:00:00 AM,,"NH-39 near Kohima Municipality Council(KMC) dumping ground, between Zubza(Sechu) and Kohima, Nagaland","Kohima cut off in both directions on NH 39 ... Imphal, August 20 2010: Landslides have occurred near the Kohima Municipality Council (KMC) dumping ground and its vicinity since a week ago.  Fresh landslides occurred again today.  Over 400 Manipur bound trucks are still stranded in the area.","NH-39 near Kohima Municipality Council(KMC) dumping ground, between Zubza(Sechu) and Kohima, Nagaland",5km,landslide,downpour,medium,mine,0.0,,,,,glc,2243.0,India,IN,Nāgāland,92113.0,Kohima,5.6985,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,94.04619681,25.70223725
The Indian Express,http://indianexpress.com/videos/news-video/darjeeling-landslide-takes-three-lives/,9074,07/20/2016 12:00:00 AM,,"Rimbik, Darjeeling, West Bengal state, India","At least three people died in a landslide in Rimbik area of Darjeeling on Wednesday. The state has been receiving heavy rains, triggering flash floods and landslides in several areas. The meteorological department has predicted more rainfall in the next 24 hours.","Rimbik, Darjeeling, West Bengal state, India",1km,landslide,downpour,large,natural_slope,3.0,0.0,,,,glc,9074.0,India,IN,West Bengal,1035.0,Naya Bāzār,13.24941,07/20/2016 04:19:00 PM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,88.1069,27.1176
reliefweb,http://www.reliefweb.int/rw/rwb.nsf/db900sid/MUMA-8A35WJ?OpenDocument,2554,10/06/2010 10:00:00 PM,,"railroad between Bonchaung and Namhkam stations, Mandalay-Myitkyina railroad","Heavy rains on 6 and 7 October caused floods, landslides and damages on some parts of motor roads and railroads in some States and Regions.  Due to heavy rains, landslides occurred on the railroad between Bonchaung and Namhkam stations on Mandalay-Myitkyina railroad at 10 pm on 6 October.  Officials of Myanma Railways completed repair of the railroad section at 6 pm. Now, the trains regularly run on Mandalay-Myitkyina railroad. ","railroad between Bonchaung and Namhkam stations, Mandalay-Myitkyina railroad",unknown,landslide,downpour,medium,unknown,0.0,,,,,glc,2554.0,Myanmar [Burma],MM,Kachin,47920.0,Bhamo,49.3187,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,96.8566,23.9723
Nagaland Post,http://www.nagalandpost.com/channelnews/state/StateNews.aspx?news=TkVXUzEwMDA5ODM4NA%3D%3D,9142,06/14/2016 08:00:00 AM,,"lower Majakong Ward, Mokokchung, Nagaland, India","A landslide occurred early Tuesday morning due to incessant rain, at lower Majakong Ward, where, a 3 tier retaining wall had collapsed destroying the bathroom and damaging the building walls below. Hearing the news of the calamity, the personnel of the State Disater Response Force, Mokokchung, led by dist. comm, Civil Defence & Home Guards, Watilemba promptly responded and carried out safety measures and debris removal. According to dist. commandant, Civil Defence & Home Guards, Watilemba, said “in cases of natural calamities or manmade disasters, the district administration intimates the State Disaster Response Force and that the personnel are ever ready to respond”.  In such cases, one can also call the Toll Free Emergency Operation Center (EOC) No.913702291122, he added. Earlier, the district administration had verified the site of the slide.","lower Majakong Ward, Mokokchung, Nagaland, India",1km,landslide,continuous_rain,medium,retaining_wall,0.0,0.0,,http://www.nagalandpost.com/cms/newsimages/PGFCUAIPXTIQMMEWNGPI_resize.jpg,,glc,9142.0,India,IN,Nagaland,34021.0,Mokokchūng,0.94289,07/22/2016 08:56:00 PM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,94.5247,26.3185
Two Circles,http://twocircles.net/2014jun27/8_killed_assam_landslides_electrocution.html#.U70ydPldU1L,6107,06/26/2014 11:00:00 PM,,Bamunimaidam,"At least eight people, including three members of a family, were killed here due to landslides and flash floods triggered by incessant rain since Thursday night, officials said Friday. Four persons were killed due to landslides in two places while another four died due to electrocution in four different locations, the officials said. Another person remained missing after he was washed away by the surging waters of the Bharalu river. ""Three members of a family Kanak Barman (45), Pratima Barman (12) and Tulasi Barman (8) lost their lives in a landslide that took place Thursday night in Narakasur area,"" said Rajib Prakash Baruah, deputy commissioner in-charge of Kamrup (Metro) district. He said another woman died in Bamunimaidam area due to landslide. Baruah said Bhaskarjyoti Das (48), Dinesh Das (55), Prafulla Das (46) and Suren Bharali (57) died due to electrocution.",Bamunimaidam,5km,landslide,continuous_rain,small,unknown,1.0,0.0,,,,glc,6107.0,India,IN,Assam,899094.0,Guwahati,4.37969,08/24/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,91.7896,26.1844
Dhaka Tribune,http://www.dhakatribune.com/bangladesh/2015/jun/27/11-dead-landslides-flashfloods,7003,06/27/2015 09:00:00 AM,,Ramu upazila,"In Cox’s Bazar, two people were killed in separate incidents of landslide at Ramu upazila in the morning.",Ramu upazila,25km,landslide,monsoon,small,unknown,1.0,0.0,,,,glc,7003.0,Bangladesh,BD,Chittagong,253788.0,Cox’s Bāzār,15.10994,06/30/2015 03:29:00 PM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,92.1117,21.444
The Daily Star,http://www.thedailystar.net/newDesign/latest_news.php?nid=36323,4248,03/08/2012 08:30:00 AM,,"Andarghona village, Moheshkhali upazila, Cox’s Bazar","A man was killed and three were injured in a landslide in Moheshkhali upazila of Cox’s Bazar Thursday morning. On information, police recovered the body of Md Idris, 35, and sent it to Cox’s Bazar Sadar Hospital morgue for autopsy, reports a district correspondent. The three injured persons – Abdus Sabur, 45, Abu Shamad, 45, and Mohammad Ali, 38, –were admitted to the local upazila health complex. Police said a large chunk of earth fell on the workers from at least 10 feet above when they were working at a betel-leaf garden at the bottom of a hillock at Adharghona village around 8:30am.","Andarghona village, Moheshkhali upazila, Cox’s Bazar",5km,landslide,unknown,medium,unknown,1.0,,,,,glc,4248.0,Bangladesh,BD,Chittagong,253788.0,Cox’s Bāzār,7.34628,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,91.9696,21.5202
e-Pao.net,http://www.e-pao.net/GP.asp?src=Snipp7..120907.sep07,255,09/10/2007 12:00:00 AM,,Wamkhu village along the Tengnoupal-Joupi road in Chandel district,"50 meter stretch on road, timing is unknown but it blocked traffic",Wamkhu village along the Tengnoupal-Joupi road in Chandel district,25km,landslide,rain,medium,unknown,,,,,,glc,255.0,India,IN,Manipur,30418.0,Kakching,29.41705,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,94.0691,24.2451
